" |text кап ремонт подъезд находиться окно штукатурка угол пошлый трещина некоторый место расстояние стена штукатурка достигать сантиметр небольшой период время весь обвалиться светлый подъезд"
" |text наш дом улица сафиуллин подъезд май год начать капремонт дом связь это снять домофон поставить сей пора платить"
" |text квартира холодный сыро приходить работа приходиться включать газовый плита безопастный квартира температура опускаться гр исправно плач жкх проживать холод дискомфорт просить принять мера дом проживать ребенок"
" |text ход кап ремонт подъезд дверь заменить просто покрасить старое весь разный просто доска полый красить планировать стена покрасить обычный светлый водоэмульсионка который помыть это капремонт"
" |text дом капитальный ремонт снять электросчетчик поставить наш счет новое опломбировать обещать закончить ремонт эл оборудование прошлый месяц никто заниматься опломбирование смета капитальный ремонт дом это предусмотреть"
" |text добрый день адрес ул гафиатуллин далее б х месяц работать лифт кап ремонт лифтовый оборудование должный завершить лифт работать ускорить процесс ввод лифт эксплуатация заранее спасибо"
" |text входной дверь крепкий дверь исправный домофон снять поставить новое жесть домофоновый установка домофоновый платить весь житель поставить новое пластиковый окно защитный пленка бирка снять"
" |text добрый день кап ремонт фасад дом установить карниз окно работа закончить начало декабрь звонить отдел кап ремонт ук данные вопрос изменение ответ ук адрес зябнуть этаж окно ряд черный вход смотреть алтына ай"
" |text февраль год подъезд потолок отвалиться большой кусок штукатурка ремонт закончить осень год просить оперативно качественно отремонтировать потолок слишком быстро весь начать отваливаться"
" |text прошлое год ук новация проводить наш дом капитальный ремонт подъезд время краска стать облупляться ремонт подъезд выглядеть свежий хороший наш просьба переделать называть ремонт отказываться помочь пожало"
" |text ремонт выпонить качественно однако обойтись последствие мусор который остаться ремонт рабочий выбросить планируюмый шахта лифт закрыть провнастил самостоятельно убрать это безобразие невозможно весь год мусор гнить ужасно пахнуть ук реагировать"
" |text добрый вечер сегодня приехать мама гость дом начаться капремонт фасад межпанельный шов вход подъезд ряд упасть пустой баллон монтажный пена ограждение отсутствовать сетка оградительный валяться работник присмотр"
" |text энергетик дом подъезд фото видно боковой плита разрушить шов заделать время ремонт большой дыра вод капать разрушать стержень внутренний капитальный ремонт дом проходить год назад"
" |text подъезд капитальный ремонт ящик остаться старое еще отсутствовать пара ящик дверка замковый давный давно"
" |text сделать ремонт подъезд летом ждать прийти доделать увы просить разобраться"
" |text кап ремонт крыша водосточный труба сделать везде сделать нибыть козырек дом угол мокрый стена мокрый обои дом начинать отваливаться"
" |text капитальный ремонт подъезд номер лужа весь таять улица весь стекать подъезд уборщица дом весь грязь идти квартира"
" |text год провести капитальный ремонт жила дом адрес год казань ул короленко дом бойлер горячее водоснабжение установленный конец укомплектовать горячий вода просить помочь решение данный вопрос"
" |text улица сайдашева произвести незаконченный кап ремонт который делать месяц"
" |text капитальный ремонт восстановить решетка продух подвальный помещение"
" |text восстановить система холодное водоснабжение полив прилегать территория растение"
" |text закрытый силовой ввод кабель питание тп ввод дом як"
" |text закрытый шахта ввод кабель подъезд ом этаж"
" |text периодически идти гул трансформатор машинноо отделение лифт этаж гул слышный дом мешать весь начаться установить новый лифт капитальный ремонт дом мурадьян подъезд"
" |text капитальный ремонт замена окно деревянный сделать сквозной дыра подъезд квартира повредить обой"
" |text дом провести капитальный ремонт который закончить янвпра год воемить уборка снег трактор задеть стен арка повредить стен никто нечего заделывать также прилагать фотография фасад это последствие некачественный капитальный ремонт"
" |text провести капитальный ремонт подъезд дом подъезд жить престарелый человек который страшно выходить улица большой вероятность оступиться упасть просьба доделать работа конец управлять компания игнорировать полный безобразие"
" |text проведение капитальный ремонт колясочный ого подъезд остаться захламить строительный мусор возможность воспользоваться труба водоотведение сточный вод установить подпорка старое кафельный плитка отсутствовать половина"
" |text происходить замена труба отопление рабочий подрядный организация проводить ремонт оо электросервисстрой нк заявить менять труба радиатор отопление менять заложить смета просить сообщить правомочность подобный заявление"
" |text восстановить система хвс полив прилегать территория"
" |text год дом ул гагарин проводиться капитальный ремонт цоколь здание обшить плитка продух вентиляция подвал сделать хотя директор оо коммунальник также мастер жилец неоднократно напоминать это работа обещать выполнить"
" |text проведение капитальный ремонт нарушаться техника безопасность эксплуатация газопровод газовый оборудование мочь привезти отрицательный последствие случай утечка скопление газа пространство стена дом облицовка фасад"
" |text согласный произвести капитальный ремонт дом здание дом обшить сайдинг внутренний ремонт подъезд произвести поверхностно полый подьезда деформировать заменить элемент сан узел вырубить часть тратуар который происходить падение ребенок"
" |text проведение кап ремонт фасад дом ул ямашева остаться недоделка вид скрытый монтажный пена окно подъезд пена закрыть откос внутри снаружи год начать сыпаться новый окно толк"
" |text протекать стен время дождь год назад делать капитальный ремонт утепление стена капитальный ремонт осень период дождь протекать протекать сей пора это черный плесень держаться обои"
" |text утеплять стен соответствующий утеплитель утеплитель расчитать утепление стена"
" |text проведение капитальный ремонт подъезд остаться установленный нащельник секция подъездный дверь внутренний сторона торчать острый край"
" |text капитальный ремонт дом соблюдаться этап ремонт старый слой краска шпаклевка снимать шпаклевать прям старый слой который потрескаться шпаклевать верх наклеть объявление это весь максимум половина год треснуть просить местный власть проконтролировать ремонт"
" |text прошлый неделя завершить капитальный ремонт подъезд многоквартирный дом заменить коробка входной дверь разваливаться зимой сложно открыть дверь закрытый пространство электрощит"
" |text неужели строительный работа фасад подъезд занимать месяц ощущение житель строительный работа абсолютно производиться работник материал работа видно просто загородить проезд арка заморозить просить посодействовать ускорение работа"
" |text время кап ремонт год вина рабочий протечь крыша подъезд кап ремонт пройти крыша отремонтировать последствие потоп устранить нужно провести ремонт последний этаж"
" |text капитальный ремонт дом жэк решить утеплить фасад дом шахматный порядок план утеплить полностью дом квартира зимой дом сырость плесень стен влажность просить местный власть проконтролировать ремонт"
" |text здравствовать наш дом идти ремонт труба капитальный ремонт дом канализационный водопроводный отопление назначить срок июнь ждать неделя наш подъезд уйти подъезд предупреждение оставить весь стояк ремонт"
" |text капитальный ремонт забыть обшить балкон профнастил профнастил обшиваться декоративный цель необходимый это сделать остаться голый кирпич торец бетонный плита почему обшивать выборочно непонятно хозяин балкон ничто против иметь"
" |text жэк утверждать крыша сделать протирать капитальный ремонт крыша появиться дом плесень первое фото видно крыша сново подъезд течь дождь приходить зафиксировать квартира наш"
" |text прошлое год ук спектр начало проводить капитальный ремонт глубокий осень попросить подписать акт выполнить работа рабочий получить зарплата пообещать доделать весь весной пройти летний месяц обещание никто торопиться выполнять"
" |text летом год проводиться капитальный ремонт крыша время который периодически затапливать наш квартира год время очередной дождь снова вод стать проникать квартира закапать коридор отвалиться штукатурка зал промокнуть угол кухня начать сыреть потолок"
" |text конец апрель дом производиться капитальный ремонт лифт написать конечный срок август данный момент вроде весь готовый оборудование заменить дыра стен заделать покрасить неужели прийтись ждать еще месяц включить лифт ранний"
" |text ул волгоградский делать капитальный ремонт дом водосточный труба перенести отверстие карниз оставить фото видно результат время дождь поток вода грохот обрушиваться балкон жить этаж вод литься"
" |text замена труба вырыть большой ям труба заменить произойти обвал многотонный монолитный крыльцо провалиться ям прямо вновь проложить труба рабочий крыльцо закопать состояние труба стать время неизвестно должный проводиться капремонт"
" |text капитальный ремонт дом идти водоснабжение система отопление подъезд стоить разрушить снаружи внутри окно мусоропровод стена облупить годами батарея этаж ук моск р наш ничто устранять заявление реагировать sos"
" |text кап ремонт вход й подъезд огромный лужа дождь весь вод улица течь подъезд написать решить проблема июнь никто приходить делать"
" |text делать ремонт улица подоконник планировать поменять спросить мастер откос подоконник посоветовать выяснить ребята который делать ремонт сторона двор домоуправление сказать курс обращаться хороший случай спросить мастер з"
" |text год подряд идти капитальный ремонт дом весь разворотить далекий ничто делаться район кап ремонт делаться лето дверь входной крашеный скамейка подчинить стена покрасить требовать кап ремонт закончить конец год"
" |text март дом производиться капитальный ремонт лифт написать конечный срок август месяц работа лифт вестись рабочий приходить лифт просто стоить жилец мучиться сколько еще лифт просто простаивать"
" |text год наш дом капитальный ремонт прошлый год некоторый смеситель сломаться туалет стояковый течь вызвать жэу никто приходить сей пора везде течь"
" |text идти капитальный ремонт дом течь крыша обои капать обращаться бригадир сказать весь сделать прошлый около неделя послать сильный дождь весь течь квартира сосед коридор щиток течь вод ручьем требовать весь исправить"
" |text протечка дверь входной группа"
" |text подъезд этаж окно мусорокамера протечка каждый дождь подъезд данный момент проводиться кап ремонт весь наложить шпаклевка размываться дождев вода смываться смысл ремонт некачественный окно ранее подаваться заявка жэк"
" |text дом идти кап ремонт начало июнь подъезд весь иметься светильник лестнич площадка го этаж отключить питание цель дальнейший замена освещение подъезд светильник этаж освещать подъезд темнота работа вестись"
" |text подъезд половина лестничный площадка сделать безобразный сделать откос правод оторвать оставить хотеть доработать устранить поладка"
" |text проведение капитальный ремонт отключить освещение подъезд дом прошлый месяц вестись никакой работа освещение домофон отключить неужели дожидаться получить травма фонарик опасный ходить ступенька"
" |text расколоть плита дом центр город качественный капитальный ремона просить принять мера"
" |text качественный капитальный ремонт ремонт недавно"
" |text качественно сделать капитальный ремонт плита лежать неделя большой ук реагировать капитальный ремонт недавно просить установить закрепить новый плитка"
" |text качественно закрепить плита качественно провести капитальный ремонт капитальный ремонт недавно просить закрепить новое плита"
" |text качественный капитальный ремонт просить заменить новое плита капитальный ремонт недавно"
" |text наш дом б ул казанский год бугульма год начаться капитальный ремонт отремонтировать кровля электрик водопровод фасад ремонт подъезд ук нефтяник приступить июнь малярный работа август закончить начать ремонт подъезд завершить"
" |text провести ремонт восстановление фасад дом капитальный ремонт недавно"
" |text поликлиника провести кап ремонт это коридор повесить шкаф управление вентиляция повесить частотный преобразователь открытый доступ контакт который мочь прикоснуться ребенок"
" |text здравствовать капремонт заменить входной дверь установленный домофон позвонить номер сказать жэк должный отдать имя домофон это установить жэк говорить менять дверь это жилец свой счетпоменять итог пропасть"
" |text приклеить уплотнительный резинка дверь снизу сбоку зимой задувать ветер снег подъезд очень холодный качественный капитальный ремонт ремонт недавно проверить резинка дверь подъезд"
" |text наш дом проходить капремонт рабочий день работать день работать убирать леса пройти невозможно стройматериал ребенок начаться аллергия апрель мочь доделать крыша просить помочь"
" |text дом подъезд провести год капитальный ремонт входной группа время дождь козырек входной группа течь вод стен подъезд собираться лужа вода прямо входной дверь невозможно выйти подъезд замочить нога просить устранить"
" |text подъезд стена осыпаться штукатурка больший кусок создавать опасность здоровье жизнь житель особенно ребенок эстетично дом капитальный ремонт"
" |text требоваться капитальный ремонт дом улица степан халтурин"
" |text капитальный ремонт согласно правило норма технический эксплуатация жилищный фонд просить произвести очистка санитарный гигиенический обработка подвальный помещение находиться шест подъезд ул кулахметов"
" |text замок доводчик замена установить дверь круглый сутки открытый нараспашку создавать угроза безопасность кроме ночью температура приблизиться нулевой утро подъезд холодный улица скоро понижение необходимый срочно восстановить дверь"
" |text помочь пожалуйста ускорить замена система отопление город начинаться отопительный сезон наш дом подъезд еще труба заменить хотя ремонт начаться май дождаться тепло спасибо"
" |text подьезда год назад провести капитальный ремонт поменять входной дверь металлический поставить пластиковый окно наш подьезда остальной провести ремонт"
" |text год произвести капитальный ремонт адрес год нижнекамск ул спортивный далее квартира появиться плесень шов заделать обращение домоуправление дать результат ссылаться подрядный организация обязать устранить замечание"
" |text капремонт протекать крыша дом ситуация каждый этаж жилсервис ничто предпринимать"
" |text капитальный ремонт год адрес год нижнекамск ул бызов б квартира появиться плесень шов заделать обращение ду дать результат"
" |text связь капитальный ремонт квартира давать отопление это издевательство человек дом маленькая ребенок улица температура квартира градус"
" |text проведение капитальный ремонт многоквартирный дом период год заменить дверь ом подъезд оставить недоделать дверной проесть"
" |text первое подъезд заменить труба стоить это гнилой капитальный ремонт пройти"
" |text тепло центральный стояк квартира этаж зал спальная кап ремонт окольный далее последний подъезд центральный квартира"
" |text заменить водяной труба который идти подвальный помещение квартира должный менять весь труба труба старый гнилой капитальный ремонт пройти фото видно"
" |text год пройти сделать ремонт подъезд осыпаться штукатурка трескаться стен это следовать ожидать ремонт делать тяп ляп леса ставить старый штукатурка тщательно очищать грунтовка производиться местами раствор строительный сетка класть"
" |text замена смеситель мужской туалет сразу работать звонить жэу приходить посмотреть сей пора сделать течь вод год капитальный ремонт"
" |text кап ремонт трещина потолок замечание жить старый бабушка обращаться подрядчик безрезультатно"
" |text адрес высокий гора ул мелиоратор далее произвести ремонт капитальный который довести конец именно поставить дверь подъезд установить перила сказать весь доделать год"
" |text превратить подьезд капитальный ремонт дом улица лермонтов качество выполнить работа отвратительный провод подьезда висеть угрожать жизнь маленькая ребенок пожилое человек который неосторожность мочь прикоснуться либо нечаянно облакотиться"
" |text капитальный ремонт закрыть вентиляционный отверстие подвал скоро холод доступ подвал открытый небезопасно просить принять мера"
" |text расколоть разбитый плита фасад качественный капитальный ремонт недавно капитальный ремонт заменить треснуть разбитый плита новое"
" |text расколоть плита дом недавно капитальный ремонт просить принять мера восстановление плита"
" |text вход подъезд торчать старый порог дверь порог убрать кап ремонт замена дверь очень сильно мешать ходить жэк заявка игнорировать просить прхинять мера"
" |text произвести ремонт фасад фасад нанести грунтовка бетонконтакт последующий слой следовательно работа окончить либо обоснованный трата деньга оштукатурить стена последующий покраска площадь около кв метр окрасить цвета соответствующий фассад"
" |text освещение подъезд очень тусклый соответствовать норма освещение место общий пользование мкд практически темнота темный время сутки необходимый заменить светодиодный лампа яркий"
" |text кап ремонт обшить перила весь подъезд"
" |text вместо замена входной дверь стоящий год капитальный ремонт дом подъезд ук махалля решить обшить стена тонкий панель отчитаться провести ремонт входной зона это никак влиять сохранение тепло отвечать мнение жильцов волновать"
" |text капитальный ремонт проспект строитель угол торцевой сторона плесень который мочь избавиться плохо заделать шов уличный сторона дом оставлять заявка мастер прийти"
" |text март апр повредить кв уборка снег неква рабочий число страховка ноябрь год еще кв замена зонтик капремонт обнаружить подмен материал слой унифлекс нанести месяц назад немой мес складироваться старый кровля сверх норма"
" |text летом пройти кап ремонт протекать крыша канализационный труба"
" |text это летом проводить капитальный ремонт дом принцип сделать сделать весь конец понимать наш дом долго вернуться поэтому просить закончить работа полностью"
" |text наш дом провести кап ремонт год дверь поменять житель наш далее устраивать сторона открываться сторона мусорный дверь летом стоить жуткий запах весь грязь тащить кв просить перевесить прилагать фото соседний дом"
" |text капитальный ремонт пройти сей пора заменить железный труба отопление квартира просить доделать сделать работа"
" |text время капитальный ремонт который пройти замена труба отопление ванна комната сломать плитка сей пора сделать"
" |text время капитальный ремонт вскрыть половина убрать доска сей пора поставить жить дыра пол"
" |text поставить новое входной дверь подъезд домофон подключить оборудование домофон дверь установить ремонт домофон стоять работать"
" |text чуйков подъезд этаж ужасный освещение замена обычный лампа светодиодный светильник освещение стать ужасный вечером попадать ключ замочный скважина приходиться ощупь глазок видно стоить дверь это безопасно заменить лампа светильник"
" |text полноценный кап ремонт весь этапный делать кап ремонт фассад дом сделать наш дом единственный остаться тсж универсал бездействовать ребенок пожилое человек мерзнуть зимой стена продувать холод"
" |text разрушение кирпичный кладка дом возможно обрушение присутствовать угроза здоровье жизнь человек связь обрушение капитальный ремонт дом провести год ремонт фосада включить список работа кладка кирпичный востановить"
" |text здравствовать проведение капитальный ремонт подъезд сломать капитальный деревянный двустворчатый дверь вход подъезд жилец подъезд ул восстание заранее беспокоиться неужели поставить восстановить дверь подъезд капитальный ремонт"
" |text обсуждать цвета покраска капитальный ремонт ожидать цвета стена подъезд номер колировка весь понимать очень просить исправить ситуация дело подъезд представить фото"
" |text лето год дом кап ремонт начать делать ремонт подъезд поменять окно дверь весь покрасить побелить весь стать красиво мочь ложка деготь почтовый ящик который стоять недорого решить менять ук тан сказать покупать свой счет"
" |text давно сделать капитальный ремонт дом краска стена весь слезать металлосайдинг сделать сильный ветер возможно спать шум стоить несколько обращаться речник отреагировать ремонт сделать отшибиться"
" |text хотеться сделать замечание обратиться пожелание качественно относиться кап ремонт неделя побелить подштукатурить стена местами стать весь отваливаться"
" |text делать год назад штукатуро малярный работа некачественно"
" |text год пройти капитальный ремонт дом полгода краска фасад начало лопаться весь фасад дом плачевный состояние"
" |text год произвести капитальный ремонт дом однако рамка работа утеплить фасад дом дождь талый вод вод проникать квартира жэу бездействовать вопрос произвести капитальный ремонт кровля ответ жэу департамент"
" |text рамка капитальный ремонт многоквартирный жилой дом улица гафиатуллин фундамент дом обложить декоративный камень облицовка возле подъезд частично разрушить необходимый восстановить быстрый"
" |text кап ремонт который закончиться январь год некачественно закрепить труба постоянно вырывать самый весь канализационный отход выливаться подвал устать жаловаться везде ук год ничто предпринимать лишь писать отписка"
" |text капитальный ремонт каждый день горячий вод грязный спуск вода ванна день оставаться крупный взвесь"
" |text год капремонт заменяться перила подъезд подъезд дом адрес зинина сломаться место стык перила цельный брус часть"
" |text подъезд ремонт папа астматик аллергия столько разновидность краска почему использоваться технический краска голова болеть тошнить прийти слой красить"
" |text капитальный ремонт подрядчик заменить дверь пройти месяц дверь дать усадка закрываться нижний шарнир оторваться нужно устранить бояться год дверь упасть качественный установка"
